pathway_name,gene_symbol
REACTOME_LOSS_OF_FUNCTION_OF_TGFBR1_IN_CANCER,"['FKBP1A', 'TGFB1', 'TGFBR1', 'ZFYVE9', 'TGFBR2', 'SMAD3', 'SMAD2']"
BIOCARTA_CBL_PATHWAY,['CALM1']
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,['CALM1']
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,['CALM1']
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,['CALM1']
PID_TRKR_PATHWAY,['CALM1']
REACTOME_ION_HOMEOSTASIS,['CALM1']
REACTOME_NUCLEOTIDE_SALVAGE,['CALM1']
PID_IFNG_PATHWAY,['CALM1']
PID_ALPHA_SYNUCLEIN_PATHWAY,['CALM1']
REACTOME_PURINE_CATABOLISM,['CALM1']
REACTOME_HYALURONAN_METABOLISM,['CALM1']
PID_TGFBR_PATHWAY,['CALM1']
PID_P38_MK2_PATHWAY,['CALM1']
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,['CALM1']
PID_MAPK_TRK_PATHWAY,['CALM1']
PID_PS1_PATHWAY,['CALM1']
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,['CALM1']
REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ,"['PRKCZ', 'MAPK1', 'KRAS', 'PDPK1', 'HRAS', 'NRAS']"
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,['CALM1']
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,['CALM1']
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,['CALM1']
BIOCARTA_NKCELLS_PATHWAY,['CALM1']
PID_EPHA_FWDPATHWAY,['CALM1']
REACTOME_NOD1_2_SIGNALING_PATHWAY,['CALM1']
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,['CALM1']
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,['CALM1']
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,['CALM1']
REACTOME_HDL_ASSEMBLY,['CALM1']
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,['CALM1']
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,['CALM1']
BIOCARTA_NPP1_PATHWAY,"['SPP1', 'COL4A1', 'ALPL', 'COL4A6', 'COL4A5', 'COL4A2', 'IBSP', 'ENPP1', 'COL4A3', 'COL4A4']"
BIOCARTA_CFTR_PATHWAY,['CALM1']
REACTOME_GAP_JUNCTION_DEGRADATION,['CALM1']
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,"['DCN', 'VCAN', 'CSPG5', 'CHST3', 'NCAN', 'BCAN', 'CSPG4', 'BGN']"
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,"['PRKAG2', 'PPARGC1A', 'PRKAB1', 'MAPK14', 'PRKAG3', 'PRKAB2', 'PRKAA2', 'PRKAG1', 'MAPK11', 'MAPK12']"
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,['CALM1']
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,['CALM1']
REACTOME_INTERLEUKIN_2_SIGNALING,"['IL2RB', 'JAK3', 'IL2', 'PTK2B', 'STAT5A', 'IL2RA', 'IL2RG', 'SHC1', 'JAK1', 'SYK', 'STAT5B', 'LCK']"
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,['CALM1']
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,['CALM1']
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,['CALM1']
BIOCARTA_BARRESTIN_PATHWAY,"['GRK2', 'PPARA', 'GNAS', 'KCNA3', 'ADCY1', 'KCNA2', 'KCNA1', 'PLCB1', 'AP2A1', 'ARRB1', 'AP2M1', 'DNM1']"
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,['CALM1']
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,['CALM1']
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,['CALM1']
BIOCARTA_NO1_PATHWAY,['CALM1']
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,['CALM1']
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,['CALM1']
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,['CALM1']
REACTOME_GPCR_LIGAND_BINDING,['CALM1']
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS,['CALM1']
PID_RB_1PATHWAY,['CALM1']
BIOCARTA_BTG2_PATHWAY,['CALM1']
REACTOME_CELLULAR_RESPONSES_TO_STRESS,['CALM1']
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,['CALM1']
REACTOME_PROGRAMMED_CELL_DEATH,['CALM1']
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,"['DGAT2', 'LPIN2', 'MOGAT3', 'GPAM', 'MOGAT1', 'LPIN3', 'LPIN1', 'MOGAT2', 'DGAT1', 'GPAT2', 'AGMO', 'GK2', 'GK', 'GK3P']"
REACTOME_REGULATION_OF_INSULIN_SECRETION,['CALM1']
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,['CALM1']
BIOCARTA_ERBB4_PATHWAY,['CALM1']
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,['CALM1']
REACTOME_DEPURINATION,['CALM1']
KEGG_RENAL_CELL_CARCINOMA,['CALM1']
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,['CALM1']
BIOCARTA_GCR_PATHWAY,['CALM1']
BIOCARTA_PTDINS_PATHWAY,['CALM1']
NABA_PROTEOGLYCANS,['CALM1']
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,"['RAC1', 'NTRK2', 'TIAM1', 'CDK5', 'BDNF', 'CDK5R1']"
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,['CALM1']
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,['CALM1']
KEGG_OLFACTORY_TRANSDUCTION,['CALM1']
KEGG_FATTY_ACID_METABOLISM,['CALM1']
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,"['TP63', 'TP73', 'PPP1R13B', 'BIRC5', 'RABGGTA', 'NDRG1', 'PERP', 'BCL6', 'TP53I3', 'BCL2L14', 'RABGGTB', 'TP53', 'TP53BP2', 'CHM']"
REACTOME_TNF_SIGNALING,['CALM1']
BIOCARTA_DEATH_PATHWAY,['CALM1']
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,['CALM1']
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,['CALM1']
PID_ECADHERIN_KERATINOCYTE_PATHWAY,['CALM1']
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,['CALM1']
REACTOME_ACTIVATION_OF_C3_AND_C5,"['C5', 'C3', 'CFP', 'C2', 'C4B', 'CFB', 'C4A']"
BIOCARTA_IL4_PATHWAY,['CALM1']
PID_EPHB_FWD_PATHWAY,['CALM1']
REACTOME_SYNTHESIS_OF_PI,"['PITPNM2', 'PITPNM3', 'CDIPT', 'PITPNM1', 'CDS1']"
PID_VEGFR1_2_PATHWAY,['CALM1']
REACTOME_SYNTHESIS_OF_PE,['CALM1']
REACTOME_PLATELET_SENSITIZATION_BY_LDL,['CALM1']
REACTOME_SYNTHESIS_OF_PC,['CALM1']
REACTOME_SYNTHESIS_OF_PA,['CALM1']
BIOCARTA_RELA_PATHWAY,['CALM1']
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,['CALM1']
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,['CALM1']
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,['CALM1']
KEGG_ADHERENS_JUNCTION,['CALM1']
BIOCARTA_TH1TH2_PATHWAY,['CALM1']
REACTOME_INFECTIOUS_DISEASE,['CALM1']
BIOCARTA_EPO_PATHWAY,['CALM1']
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,['CALM1']
REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL,['CALM1']
PID_PDGFRB_PATHWAY,['CALM1']
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,['CALM1']
REACTOME_SYNDECAN_INTERACTIONS,['CALM1']
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,['CALM1']
REACTOME_METABOLISM_OF_STEROIDS,['CALM1']
KEGG_CARDIAC_MUSCLE_CONTRACTION,['CALM1']
PID_AVB3_OPN_PATHWAY,['CALM1']
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,['CALM1']
REACTOME_PROTEIN_METHYLATION,['CALM1']
REACTOME_GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,['CALM1']
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC,['CALM1']
REACTOME_COLLAGEN_FORMATION,['CALM1']
PID_SYNDECAN_4_PATHWAY,['CALM1']
REACTOME_RHO_GTPASE_EFFECTORS,['CALM1']
REACTOME_IRS_ACTIVATION,"['GRB10', 'IRS1', 'INSR', 'IRS2', 'INS']"
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,['CALM1']
BIOCARTA_SAM68_PATHWAY,['CALM1']
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS,['CALM1']
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,"['LGMN', 'TLR8', 'UNC93B1', 'CTSL', 'CTSV', 'CNPY3', 'CTSK', 'CTSS', 'TLR3', 'CTSB', 'HSP90B1', 'TLR7', 'TLR9']"
REACTOME_NETRIN_1_SIGNALING,['CALM1']
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,['CALM1']
BIOCARTA_THELPER_PATHWAY,"['CD3G', 'CD3E', 'CD247', 'ITGAL', 'ITGB2', 'CD28', 'CD3D', 'CD2', 'CD4', 'ICAM1', 'THY1', 'PTPRC']"
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,['CALM1']
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,['CALM1']
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,['CALM1']
REACTOME_JOSEPHIN_DOMAIN_DUBS,"['ATXN3', 'JOSD1', 'RAD23B', 'ATXN3L', 'RPS27A', 'UBC', 'JOSD2', 'VCP', 'UBB', 'RAD23A', 'PRKN', 'UBA52']"
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,['CALM1']
REACTOME_GLUCURONIDATION,['CALM1']
KEGG_RNA_DEGRADATION,['CALM1']
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,['CALM1']
BIOCARTA_VOBESITY_PATHWAY,['CALM1']
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,['CALM1']
REACTOME_POST_TRANSLATIONAL_MODIFICATION:_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,['CALM1']
KEGG_TGF_BETA_SIGNALING_PATHWAY,['CALM1']
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,"['JARID2', 'EED', 'DNMT3B', 'RBBP7', 'H2AFV', 'EZH2', 'PHF1', 'PHF19', 'DNMT3A', 'HIST1H2BJ', 'DNMT1', 'H3F3B', 'AEBP2', 'MTF2', 'HIST1H2BA', 'HIST1H2BD', 'HIST1H4H', 'RBBP4', 'H3F3A', 'H2AFZ', 'SUZ12', 'HIST1H2AC', 'HIST1H2BC', 'HIST2H3D', 'HIST2H2AC', 'HIST2H2BE', 'HIST1H2BL', 'H2AFX', 'HIST1H2AD', 'HIST3H2BB', 'HIST1H4C', 'HIST1H3J', 'HIST1H4J', 'HIST1H3D', 'HIST4H4', 'HIST1H2BK', 'HIST2H3C', 'HIST2H2AA3', 'HIST2H3A', 'HIST1H2BN', 'H2BFS', 'H2AFJ', 'HIST2H4B', 'HIST2H4A', 'HIST2H2AA4', 'HIST1H4K', 'HIST1H2BM', 'HIST1H2BG', 'HIST1H3G', 'H2AFB1', 'HIST1H2BE', 'HIST1H4F', 'HIST1H2BO', 'HIST1H3E', 'HIST1H4L', 'HIST1H3I', 'HIST1H2BH', 'HIST1H3A', 'HIST1H4I', 'HIST1H2AJ', 'HIST1H2BB', 'HIST1H4E', 'HIST1H2AE', 'HIST1H4D', 'HIST1H2BF', 'HIST1H3F', 'HIST1H2AB', 'HIST1H2BI', 'HIST1H4A', 'HIST1H4B', 'HIST1H3H']"
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,['CALM1']
REACTOME_INTERLEUKIN_1_SIGNALING,['CALM1']
REACTOME_HEME_DEGRADATION,"['BLVRB', 'HMOX1', 'HMOX2', 'BLVRA', 'UGT1A4']"
PID_NEPHRIN_NEPH1_PATHWAY,['CALM1']
KEGG_CIRCADIAN_RHYTHM_MAMMAL,['CALM1']
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,['CALM1']
BIOCARTA_P38MAPK_PATHWAY,['CALM1']
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,['CALM1']
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,['CALM1']
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,['CALM1']
REACTOME_DEUBIQUITINATION,['CALM1']
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,['CALM1']
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,['CALM1']
REACTOME_INTERLEUKIN_36_PATHWAY,['CALM1']
REACTOME_VITAMINS,"['CYP26B1', 'CYP24A1', 'CYP26A1', 'CYP27B1', 'CYP2R1', 'CYP26C1']"
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,['CALM1']
REACTOME_ION_CHANNEL_TRANSPORT,['CALM1']
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX,['CALM1']
REACTOME_SLC_TRANSPORTER_DISORDERS,['CALM1']
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,"['NSMAF', 'TNFRSF1A', 'SMPD3', 'SMPD2', 'RACK1', 'TNF']"
KEGG_FOLATE_BIOSYNTHESIS,['CALM1']
REACTOME_INTERLEUKIN_27_SIGNALING,['CALM1']
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,['CALM1']
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,['CALM1']
REACTOME_DISEASES_OF_GLYCOSYLATION,['CALM1']
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,['CALM1']
REACTOME_RAP1_SIGNALLING,['CALM1']
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,['CALM1']
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,['CALM1']
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,['CALM1']
REACTOME_NADE_MODULATES_DEATH_SIGNALLING,['CALM1']
REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX,['CALM1']
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,"['NTN1', 'UNC5B', 'UNC5A', 'UNC5D', 'PTPN11', 'UNC5C', 'DCC', 'SRC']"
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,['CALM1']
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,['CALM1']
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,['CALM1']
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,['CALM1']
REACTOME_TRNA_AMINOACYLATION,['CALM1']
REACTOME_INTERLEUKIN_9_SIGNALING,"['JAK3', 'STAT1', 'IL9R', 'STAT5A', 'IL9', 'IL2RG', 'JAK1', 'STAT3', 'STAT5B']"
BIOCARTA_CACAM_PATHWAY,['CALM1']
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,['CALM1']
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,"['TSPOAP1', 'SYN1', 'SYT1', 'RIMS1', 'LIN7B', 'RAB3A', 'STX1A', 'APBA1', 'LIN7A', 'PPFIA1', 'SNAP25', 'STXBP1', 'PPFIA2', 'PPFIA4', 'CASK', 'LIN7C', 'SYN2', 'SLC18A2', 'CPLX1', 'PPFIA3', 'SYN3', 'UNC13B', 'VAMP2']"
PID_ENDOTHELIN_PATHWAY,['CALM1']
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,['CALM1']
REACTOME_G2_PHASE,"['E2F1', 'E2F3', 'CDK2', 'CCNA1', 'CCNA2']"
PID_ALK2_PATHWAY,['CALM1']
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,['CALM1']
REACTOME_OTHER_INTERLEUKIN_SIGNALING,['CALM1']
BIOCARTA_ATM_PATHWAY,['CALM1']
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,"['TFAP2B', 'TFAP2D', 'TFAP2C', 'UBE2I', 'SUMO1', 'TFAP2E', 'KCTD1', 'TFAP2A', 'KCTD15', 'WWOX']"
REACTOME_SIGNAL_AMPLIFICATION,['CALM1']
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,['CALM1']
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,['CALM1']
PID_INTEGRIN5_PATHWAY,"['ITGB5', 'ITGAV', 'TGFBR1', 'MADCAM1', 'ITGA4', 'ITGB7', 'PLAU', 'SDC1', 'ITGB6', 'FN1', 'CCN1', 'VCAM1', 'VTN', 'EDIL3', 'FBN1', 'PLAUR', 'ITGB8']"
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,['CALM1']
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,"['TSPOAP1', 'SYT1', 'RIMS1', 'RAB3A', 'STX1A', 'SLC22A2', 'PPFIA1', 'SNAP25', 'STXBP1', 'PPFIA2', 'PPFIA4', 'SLC18A2', 'CPLX1', 'SLC22A1', 'PPFIA3', 'MAOA', 'UNC13B', 'VAMP2']"
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,['CALM1']
REACTOME_ACROSOME_REACTION_AND_SPERM:OOCYTE_MEMBRANE_BINDING,['CALM1']
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,['CALM1']
REACTOME_INTERLEUKIN_17_SIGNALING,['CALM1']
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1,['CALM1']
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,['CALM1']
PID_HIV_NEF_PATHWAY,['CALM1']
REACTOME_CREB_PHOSPHORYLATION,['CALM1']
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,['CALM1']
BIOCARTA_RAS_PATHWAY,['CALM1']
KEGG_PRIMARY_IMMUNODEFICIENCY,['CALM1']
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,['CALM1']
REACTOME_PERVASIVE_DEVELOPMENTAL_DISORDERS,['CALM1']
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA,['CALM1']
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,['CALM1']
REACTOME_MITOCHONDRIAL_TRANSLATION,['CALM1']
REACTOME_NRCAM_INTERACTIONS,"['ANK1', 'DLG1', 'DLG3', 'NRCAM', 'NRP2', 'DLG4', 'CNTN2']"
SIG_BCR_SIGNALING_PATHWAY,['CALM1']
PID_HES_HEY_PATHWAY,['CALM1']
REACTOME_MRNA_EDITING:_C_TO_U_CONVERSION,"['APOBEC3H', 'APOBEC1', 'APOBEC2', 'APOBEC3A', 'A1CF', 'APOBEC4', 'APOBEC3B', 'APOBEC3C']"
KEGG_PANCREATIC_CANCER,['CALM1']
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,['CALM1']
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,['CALM1']
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,"['AHCY', 'CTH', 'GNMT', 'SCLY', 'HNMT', 'MAT1A', 'CBS', 'NNMT']"
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,['CALM1']
BIOCARTA_FAS_PATHWAY,['CALM1']
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,['CALM1']
REACTOME_GLUTAMATE_BINDING_ACTIVATION_OF_AMPA_RECEPTORS_AND_SYNAPTIC_PLASTICITY,['CALM1']
REACTOME_TRANSMISSION_ACROSS_ELECTRICAL_SYNAPSES,"['PANX2', 'PANX1', 'GJA10', 'GJD2', 'GJC1']"
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,['CALM1']
REACTOME_CHROMATIN_ORGANIZATION,['CALM1']
BIOCARTA_CHREBP_PATHWAY,['CALM1']
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,"['SLC12A2', 'SLC12A3', 'SLC12A1', 'SLC12A7', 'SLC12A4', 'SLC12A5', 'SLC12A6']"
KEGG_PATHWAYS_IN_CANCER,['CALM1']
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,['CALM1']
PID_NECTIN_PATHWAY,['CALM1']
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,['CALM1']
REACTOME_APC_C:CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,['CALM1']
REACTOME_SIGNALLING_TO_RAS,['CALM1']
PID_HEDGEHOG_2PATHWAY,['CALM1']
REACTOME_GLYCOGEN_STORAGE_DISEASES,['CALM1']
BIOCARTA_ACE2_PATHWAY,['CALM1']
BIOCARTA_IL22BP_PATHWAY,['CALM1']
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,['CALM1']
SIG_CHEMOTAXIS,['CALM1']
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,['CALM1']
PID_WNT_SIGNALING_PATHWAY,['CALM1']
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,['CALM1']
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,['CALM1']
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,"['SLC2A3', 'OPRK1', 'PTPN4', 'FKBP5', 'MET', 'OPRM1', 'HDAC1', 'CREB1', 'GRIA2', 'TRPC3', 'NOTCH1', 'MECP2', 'GPRIN1', 'SIN3A', 'GRIN2A', 'PTPN1', 'HDAC2', 'GRIN2B']"
PID_A6B1_A6B4_INTEGRIN_PATHWAY,['CALM1']
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,['CALM1']
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,['CALM1']
BIOCARTA_MONOCYTE_PATHWAY,['CALM1']
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION,['CALM1']
WNT_SIGNALING,['CALM1']
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,['CALM1']
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES,"['PTGS2', 'ALOX15', 'GPX4', 'GPX2', 'ALOX15B', 'GPX1']"
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,['CALM1']
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,['CALM1']
BIOCARTA_CARM_ER_PATHWAY,['CALM1']
KEGG_MAPK_SIGNALING_PATHWAY,['CALM1']
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,['CALM1']
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,['CALM1']
BIOCARTA_PYK2_PATHWAY,['CALM1']
KEGG_TRYPTOPHAN_METABOLISM,['CALM1']
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,"['ACSM3', 'ACADS', 'ECHS1', 'HADH', 'ACSM6']"
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,['CALM1']
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,['CALM1']
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,['CALM1']
REACTOME_SIGNALING_BY_WNT_IN_CANCER,['CALM1']
REACTOME_UNWINDING_OF_DNA,['CALM1']
REACTOME_FANCONI_ANEMIA_PATHWAY,['CALM1']
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,['CALM1']
PID_ARF6_TRAFFICKING_PATHWAY,['CALM1']
REACTOME_INTERLEUKIN_15_SIGNALING,"['GAB2', 'IL2RB', 'SOS2', 'JAK3', 'SOS1', 'STAT5A', 'IL15RA', 'IL2RG', 'SHC1', 'JAK1', 'IL15', 'STAT3', 'STAT5B', 'GRB2']"
PID_RAC1_PATHWAY,['CALM1']
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,['CALM1']
KEGG_PYRIMIDINE_METABOLISM,['CALM1']
BIOCARTA_FREE_PATHWAY,"['XDH', 'CXCL8', 'GPX1', 'GSS', 'TNF', 'GSR', 'SOD1', 'RELA', 'NOX1', 'NFKB1']"
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,['CALM1']
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,['CALM1']
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,['CALM1']
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,['CALM1']
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,['CALM1']
