"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"130","chr17",3906858,3908241,1384,"*",7,3.94923367127996e-12,0.0018028822542102,0.0248594817614025,0.00189348302224771,-0.0257912271727686,-0.013454491706781,"ZZEF1"
"131","chr11",46366419,46367100,682,"*",8,1.10380847089899e-09,0.000205377739285887,0.0648210511435544,0.00191457787147565,-0.0201879220102951,-0.0137393116797127,"DGKZ, SNORD43"
"132","chr1",248902767,248903933,1167,"*",6,2.11029544890622e-08,0.000251369574349281,0.0651410741688975,0.0019170362375459,-0.0323028023227905,-0.0198731009223305,"LYPD8"
"133","chr6",32819858,32820999,1142,"*",27,3.66074962789777e-23,0.00372226024313635,0.0889213320550387,0.00192805379527189,0.0384451852598081,0.0114619660251933,"SNORA38, PSMB9, TAP1, SNORA20"
"134","chr16",88989069,88989387,319,"*",3,2.35647708837255e-08,0.000627899239869429,0.0291715775265972,0.00194614057462884,-0.0222027758473987,-0.0208068880022488,"CBFA2T3"
"135","chr20",30696827,30697524,698,"*",12,2.22340663479924e-11,0.000291408509409322,0.0947769249450164,0.00194945287345313,0.0106680041020058,0.00409400894770487,"TM9SF4"
"136","chr17",79422530,79422586,57,"*",2,1.2279753615261e-07,0.00099501122142095,0.0139772898403097,0.00195345091820458,-0.0287458747201741,-0.027017196595497,"SNORA69, RP11-1055B8.7"
"137","chr16",88566483,88566748,266,"*",3,6.18235933121056e-07,0.000615196828490506,0.0306411823942272,0.00195380330530296,-0.0272222655738216,-0.0210085483078432,"ZFPM1"
"138","chr1",154942509,154943932,1424,"*",8,1.83572764673938e-07,0.000298459877883912,0.0633102019806426,0.00195422114818196,-0.0299592914149798,-0.0158738085235518,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, CKS1B, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA42, SNORA40, SHC1, SCARNA4, SNORD64, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"139","chr4",1742301,1742950,650,"*",5,2.63453142986274e-08,0.00078517393156945,0.0421807658551204,0.00197739263764831,-0.0288683599202504,-0.0160068809939915,"TACC3, AC016773.1"
"140","chr9",139926740,139927646,907,"*",3,5.34720816353966e-07,0.000648746324563206,0.0285836640431261,0.00199233010901578,-0.0198679868873274,-0.0186036520041899,"C9orf139, FUT7"
"141","chr7",148679794,148680831,1038,"*",10,4.6941024573393e-10,0.000140510045181928,0.0816276026115643,0.00203367629051062,0.0136021763212874,0.00809070068631005,NA
"142","chr13",51639953,51641069,1117,"*",6,3.60599081500628e-07,0.000605738829816847,0.0380585054997495,0.00203523310804453,-0.0260064743913627,-0.0165496723622806,"SNORD36, GUCY1B2, SNORD37"
"143","chr12",56329296,56329903,608,"*",5,5.95882156697164e-09,0.00163602226399843,0.025812779432421,0.00206385386776309,0.0188879622142843,0.0112714798798312,"DGKA, snoMe28S-Am2634"
"144","chr1",169336982,169337860,879,"*",13,2.38920926641536e-11,0.000135070916463212,0.0927158994516952,0.00207740540279697,0.00745798076228311,0.00428099171064977,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, BLZF1, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, NME7, SNORD78, snoU109, SNORD60, SNORD116"
"145","chr17",80187349,80188425,1077,"*",4,7.04703605763864e-08,0.000528429491737497,0.0405236507960062,0.00210949803516878,-0.0187278770835019,-0.0141520714511172,"SNORA69, SLC16A3"
"146","chr1",27884179,27884345,167,"*",2,1.88914496909774e-06,0.0010906699253186,0.0142324148429673,0.00211717561911769,-0.0166768923644112,-0.0162580826534447,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, SNORD112, SNORA62, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, AHDC1, SNORA31, SNORA42, SNORA40, SNORD64, ACA64, snoU109, SNORD60"
"147","chr11",118214762,118215112,351,"*",4,1.74481827546277e-07,0.0005245224338298,0.0387647019477016,0.00212118295601556,0.0190180180896571,0.0185314818290337,"CD3G"
"148","chr17",3819339,3820150,812,"*",7,4.74820880821291e-09,0.000359683822573793,0.056814072732722,0.00213213238255625,-0.0279509836560818,-0.0142662465843253,"P2RX1"
"149","chr20",47874072,47874155,84,"*",3,3.27284796982286e-07,0.00120190384374762,0.0175061837284884,0.00215591062995728,-0.0331662581985773,-0.0253574303116781,"ZNFX1"
"150","chr17",79228937,79229385,449,"*",3,2.77972865442398e-07,0.000900354442280736,0.0184777093236779,0.00218678460842669,-0.0296034926813856,-0.0230892672865448,"SNORA69, SLC38A10"
"151","chr17",9802783,9802860,78,"*",3,7.87615211401947e-07,0.00076580091272692,0.0272095745260818,0.00220811880826958,-0.0296010166566359,-0.0251100899954378,"SNORA69, RCVRN"
"152","chr17",74137769,74138396,628,"*",4,1.55441265632727e-07,0.000518953250394412,0.0437450174410068,0.00221722105570639,-0.0193770774539554,-0.0141806385106057,"SNORA69, RNF157-AS1"
"153","chr12",113415883,113417284,1402,"*",9,4.11166795426792e-09,0.000473535953098955,0.0490605668549578,0.0022248944908576,0.0128720794036067,0.00549375133744152,"OAS2, SNORA9, RP1-71H24.1"
"154","chr19",3189496,3189957,462,"*",3,1.66645170586902e-07,0.0017956224846677,0.0135496905635562,0.00225291174709574,-0.0250930309751829,-0.0152580059763252,"NCLN"
"155","chr22",37640250,37640514,265,"*",6,9.24590267546739e-09,0.000822851158087393,0.0441442605390945,0.00229840661955737,0.00909813573107984,0.00586859539910528,"RAC2"
"156","chr22",46507771,46508604,834,"*",6,2.5212286977439e-09,0.000401831290013079,0.0514469553347074,0.00230041788959496,-0.0175326571966034,-0.0101163790351136,"FLJ27365"
"157","chr22",39410068,39410396,329,"*",4,2.93642746464683e-07,0.000579241951692271,0.0424512449400211,0.00231934350975492,0.00543750591182239,0.00484065794729318,"APOBEC3C, APOBEC3D"
"158","chr13",113689284,113689955,672,"*",5,2.47378870462912e-08,0.000699072258144656,0.0442392176269779,0.00232724925715063,-0.0278811962462028,-0.0168930766447045,"SNORD36, MCF2L"
"159","chrX",152086636,152086723,88,"*",2,2.3131846730219e-06,0.0012182106712465,0.0145336543921412,0.00233136730366261,-0.0293466781377757,-0.0275740106420097,"ZNF185"
"160","chr5",964230,964654,425,"*",3,4.99863449975844e-07,0.000871762346084217,0.0264490961142756,0.00235014151363972,0.0235536701359136,0.0194819221051242,NA
"161","chr11",2554410,2555576,1167,"*",8,1.76936941442631e-08,0.000238080544416343,0.0817658247702177,0.00237036928753343,-0.0154431328955505,-0.0128105092079479,"LSP1, KCNQ1"
"162","chr19",48205761,48206119,359,"*",2,8.83877332648937e-07,0.00128401769069558,0.015011947342297,0.00245332066334655,-0.0347228114156092,-0.0310511418143381,"CTD-2571L23.8, GLTSCR1"
"163","chr8",142219329,142219965,637,"*",3,7.38575310703747e-07,0.000816450825079708,0.0324383162326877,0.00248344720965682,-0.0344969882242859,-0.0235521749979854,"SLC45A4"
"164","chr11",65546988,65547172,185,"*",4,2.17096194284748e-08,0.00066462802637396,0.0434164776790909,0.0025438443369299,-0.0192541113864737,-0.0174088174854879,"AP5B1, AP001266.1, SNORD43"
"165","chr7",5523636,5523691,56,"*",2,2.50996997674533e-06,0.00131172023743783,0.0165806934342238,0.00255491037610204,-0.0263168899079607,-0.0248631958384162,"FBXL18"
"166","chr11",67170610,67171585,976,"*",6,2.9296945996733e-08,0.000406937502734964,0.0606469941543904,0.00258347641818621,-0.0173657816501831,0.00147030311567173,"TBC1D10C, PPP1CA, SNORD43"
"167","chr11",47399213,47400330,1118,"*",10,2.87787322968577e-09,0.00018548791623755,0.0974570216633545,0.00260135121674787,-0.0217544444854591,-0.0158022253249363,"SPI1, SNORD43"
"168","chr9",137251825,137252129,305,"*",3,3.6878768974751e-07,0.00088049635744051,0.0315564549881449,0.00261138631885691,-0.0260185482987736,-0.0228826225347335,"RXRA"
"169","chr11",66084163,66085299,1137,"*",8,2.41471546454848e-09,0.000696231582402053,0.0612918705063253,0.00263922653916324,-0.0190235069052949,-0.0126896608029782,"RP11-867G23.13, CD248, SNORD43"
"170","chr16",646395,646579,185,"*",2,3.5176972802459e-06,0.00139731364967301,0.0164804803506802,0.00268865272377112,-0.0226255138801652,-0.0208175838125421,"RAB40C"
"171","chr4",2431872,2432313,442,"*",3,5.60171596900201e-07,0.00105286911164085,0.0271496443271222,0.00270924812594737,-0.0199978215134982,-0.0182118355671884,"RP11-503N18.1"
"172","chr11",67048673,67049397,725,"*",5,1.90503060696162e-07,0.000545982598047071,0.0547878392435205,0.00272992612427655,-0.0136051139526567,-0.00909368103385726,"ADRBK1, SNORD43"
"173","chr19",58861502,58862398,897,"*",6,9.01268893441885e-08,0.000389940998417593,0.0697300642920968,0.00273463773596978,-0.0334302103558148,-0.0221675947061662,"A1BG-AS1, A1BG, CTD-2619J13.8"
"174","chr2",219233446,219233650,205,"*",3,1.24306123305799e-07,0.000982457049766336,0.0277060422536405,0.00273627521364908,-0.0280926689661593,-0.0228187688012606,"SCARNA6, SNORD39, SNORA75, SNORA48"
"175","chr17",7791158,7792674,1517,"*",9,5.15928985402153e-09,0.00413231564560883,0.0429085297675248,0.00273740115816411,0.0254930071330201,0.00797307544943269,"CHD3"
"176","chr19",17877419,17877846,428,"*",6,2.23633463868853e-08,0.000570130722579905,0.0427925536277712,0.00274104590023545,-0.0226567853039665,-0.017208805229141,"FCHO1"
"177","chr16",2054944,2055684,741,"*",5,8.33071665958006e-09,0.00271085714790875,0.0345962083443083,0.00274943610478432,-0.0277491677749697,-0.0166712835377253,"ZNF598"
"178","chr15",74218418,74219307,890,"*",12,3.9453199159615e-11,0.000419800508475216,0.108952716309377,0.00278875239160464,-0.0180630079889468,-0.0128443296107746,"LOXL1, LOXL1-AS1"
"179","chr11",69240805,69241075,271,"*",2,3.04950067734935e-06,0.00150269003982976,0.0151031401468985,0.0027947489090164,0.0261694431295793,0.0248050688523313,"AP000439.1, SNORD43"
"180","chr1",167486978,167487762,785,"*",5,7.49444958304147e-09,0.00575272109419599,0.0351067246797097,0.00282152242593288,0.0273896352657909,0.0194676131255127,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, CD247, SNORD78, snoU109, SNORD60, SNORD116"
"181","chr6",146863357,146863878,522,"*",5,5.50415628877621e-09,0.000829365035660325,0.0448670258393249,0.00285403000483474,-0.0252011660455859,-0.00754520409633004,"SNORD28, SNORA20"
"182","chr22",50981121,50981406,286,"*",2,4.85756719794219e-06,0.00149653633227386,0.0175146614106006,0.00288596047301739,-0.0386899517930448,-0.0352723327676262,"CTA-384D8.34, CTA-384D8.35"
"183","chr12",27676539,27677494,956,"*",11,9.00406030014481e-11,0.00180904059802448,0.0615859644360556,0.002911634628641,0.00856895658195878,0.00476981017732011,"PPFIBP1, snoMe28S-Am2634"
"184","chr10",114574891,114575091,201,"*",3,1.63863502570411e-07,0.00097186131454455,0.0346524462364986,0.00291933048028522,-0.0258778732399046,-0.021649655097318,"VTI1A, SNORA17"
"185","chr2",163174891,163175403,513,"*",8,4.63845482265166e-09,0.00185166367594539,0.0600376152332115,0.00296916559203534,0.00811661889647414,0.00483046578303281,"GCA, SNORA4, SNORD11, SNORD51, SNORA41, SCARNA6, SNORD39, SNORA75, ACA59, SNORA48, IFIH1, SNORA43, SNORA1, Vault"
"186","chr11",3175007,3175636,630,"*",3,4.53404340311313e-07,0.00102231916394779,0.0335457476665357,0.00298364030891167,-0.0358470036069856,-0.0296856111802026,"LSP1, OSBPL5"
"187","chr16",15238104,15238525,422,"*",2,2.18801619857165e-06,0.00176122963013541,0.0120284038366765,0.00298378167050279,-0.0357894178053623,-0.0260252116625874,"hsa-mir-3180-3, PKD1P6"
"188","chrX",153770045,153770983,939,"*",6,2.67314286618168e-08,0.00144766569213913,0.0435666350048527,0.00299719260264645,-0.0243751699634672,-0.0151892992931911,"IKBKG, G6PD"
"189","chr19",50014987,50015975,989,"*",7,1.52177782323268e-08,0.000686759471689691,0.0604347891487664,0.00302320473703502,-0.0202907178529846,-0.0159775796761679,"FCGRT"
"190","chr13",114261869,114261986,118,"*",3,1.59224942375849e-06,0.00106121149495233,0.0347088153024622,0.00312001935341122,-0.0257991332110723,-0.0224926422263869,"SNORD36, TFDP1"
"191","chr8",144543486,144544041,556,"*",4,5.9330445930499e-07,0.00088547152929448,0.0404087246793367,0.00313270596278612,0.019559462655683,0.0151393950848925,"ZC3H3"
"192","chr19",54191610,54191706,97,"*",2,1.07131907898195e-06,0.00203459827280331,0.00984817773331495,0.00313312320281098,0.0267714300082627,0.0203986418565744,NA
"193","chr17",7350001,7350881,881,"*",5,2.61158056361603e-08,0.00274079811391161,0.0355053284245934,0.00317015875190155,-0.0323772527984756,-0.0193439037849944,"CHRNB1"
"194","chr7",158708190,158708338,149,"*",3,1.70647224989588e-06,0.00111859946903447,0.0332902817453584,0.00317122912089368,-0.0138986304773896,-0.0129287197387459,"WDR60"
"195","chr2",97359879,97360893,1015,"*",3,1.4295532685009e-05,0.00130201567995799,0.0275892103276903,0.00317986335946219,-0.0182065581111659,-0.0155959550318402,"SNORA73, SNORA64, SNORA12, SNORA74, SNORA19, FER1L5, snR65, 5S_rRNA, SNORA4, SNORD11, SNORA41, SCARNA6, SNORD39, SNORA75, ACA59, SNORA48, SNORD56, SNORA43, SNORA1, Vault"
"196","chr1",161171211,161171902,692,"*",8,4.23512518793576e-11,0.00314783111148823,0.0383658104909047,0.00321009679334658,-0.0263721575974623,-0.0139404340388526,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, NDUFS2, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA40, SNORD78, snoU109, SNORD60, SNORD116"
"197","chr4",41983611,41983716,106,"*",2,5.62354082477003e-06,0.00168953687685317,0.0191063896476035,0.00325533224524541,-0.0296324921341469,-0.0268243023935371,"SNORD74, DCAF4L1, SNORA3, snoR442, SNORA11, SNORD42, snoU2_19, SNORD65"
"198","chr16",88907184,88907370,187,"*",2,2.2729340405995e-06,0.00177602400371017,0.0164612406728902,0.00327087531220589,-0.0275501473404434,-0.0264695107934383,"GALNS"
"199","chr15",68924114,68924220,107,"*",3,1.42699491844033e-06,0.00137649881321119,0.0246828449438484,0.00327615853227466,0.0227912605678593,0.0188846557676467,"CORO2B"
"200","chr5",1513791,1514140,350,"*",3,5.34320745399129e-07,0.00156999460224447,0.0249526005398841,0.00335444454843779,-0.0277707024510433,-0.0218004922746374,"LPCAT1"
"201","chr7",2058865,2059921,1057,"*",6,2.17570404200863e-08,0.000677861939595101,0.0549604472306979,0.00338841200060151,-0.0219578535755733,-0.0173968758779468,"MAD1L1"
"202","chr7",151442351,151442481,131,"*",3,1.54310693750153e-06,0.00115881302320411,0.0360414950020358,0.00338874415004513,-0.0412464536703278,-0.0279938703443701,"PRKAG2"
"203","chr4",183728479,183729461,983,"*",6,1.94741615198927e-07,0.000454407846994695,0.079832136670107,0.00341656707211243,-0.0359314833314405,-0.0254330537524888,NA
"204","chr5",176758413,176759170,758,"*",3,2.73279494155755e-06,0.00113980086546682,0.0383758388671379,0.00343662413311371,-0.0174662367562834,-0.0152357687525474,"LMAN2, SNORD95"
"205","chr12",56121015,56121485,471,"*",2,3.05829855102144e-07,0.00184990340324158,0.0184772520323898,0.00347959495201107,-0.0300087231514412,-0.0299938073043129,"CD63, snoMe28S-Am2634"
"206","chr6",6759768,6759831,64,"*",2,8.27732991820169e-06,0.00184793074458547,0.0194487930074689,0.00351962169360695,-0.0208806573106707,-0.0199166068794665,"SNORA20"
"207","chr20",56247302,56247426,125,"*",2,1.08282671709727e-05,0.00185133853404188,0.0197355885274077,0.00353718334690591,-0.0532842149983681,-0.0374682773633506,"PMEPA1"
"208","chr8",21964427,21964567,141,"*",2,6.21632202211602e-06,0.00189193064701464,0.0186098642133753,0.00355025031221696,-0.0168460637312603,-0.0136186874691117,"SNORA7, NUDT18"
"209","chr16",474271,474528,258,"*",4,4.88020306991835e-07,0.000921180196388056,0.0464880063614364,0.00358850203250784,-0.0342579704727736,-0.0282682725381524,NA
"210","chr3",50359583,50360690,1108,"*",9,1.94819097933542e-10,0.00315696100807445,0.0543359495873951,0.00359510145947464,-0.0174811853164394,-0.010056930751818,"U7, SNORD77, SNORA33, SNORA81, SNORD5, HYAL2, TUSC2, SNORD38, SNORD63, Metazoa_SRP, SNORA18"
"211","chr17",8869864,8869961,98,"*",3,6.26423640198108e-08,0.00140999649000512,0.0318025147846144,0.00363672609870708,-0.0333106768542443,-0.0243202277586908,"SNORA69, CTB-41I6.1"
"212","chr1",161039681,161040044,364,"*",4,6.52844340468932e-07,0.00110072954951087,0.0392146697323208,0.00363817377627504,0.0166593133372642,0.00776165502840724,"snoU13, Y_RNA, SCARNA16, SNORD112, SNORA63, U3, SNORA51, SNORA25, SNORD59, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, SNORA72, U8, SNORA31, SNORA40, ARHGAP30, ACA64, SNORD78, snoU109, SNORD60, SNORD116"
"213","chr5",156607836,156608118,283,"*",3,2.73658190981048e-06,0.0012608950585675,0.0366272998902158,0.0036477935749037,0.0252371027596759,0.022467078592416,"ITK, SNORA68, SNORA57, SNORD45, SNORD95"
"214","chr7",922775,922962,188,"*",3,9.42455832229994e-07,0.00137085939183758,0.0330982215349302,0.00366313375201099,-0.0178538989143314,-0.0138284744670219,"SUN1, GET4, RP11-449P15.2"
"215","chr13",44947247,44947611,365,"*",3,2.54602573137309e-09,0.00299606902441629,0.0068824661619475,0.00367206689311285,-0.0204077110127796,-0.0151230195295335,"SNORD36, SNORD37"
"216","chr19",13915583,13915877,295,"*",6,1.2263913500357e-07,0.000667485463819065,0.0621938863175574,0.00372381804698176,-0.0198075491043945,-0.012699198080017,"ZSWIM4"
"217","chr12",117477837,117478480,644,"*",3,3.18912565634663e-07,0.00147308780047892,0.0293053101573704,0.00377142102192746,-0.0287708867748678,-0.0208764610389156,"SNORA9, TESC"
"218","chr17",33775295,33776683,1389,"*",15,6.87497497587621e-13,0.000807105843761875,0.0939572979573078,0.00377221916347561,-0.0233794779411843,-0.01077798696214,"SNORA69, SLFN13"
"219","chr10",14051636,14052028,393,"*",6,1.04638783711773e-07,0.000591282466348001,0.0727794419782323,0.00383508968163165,0.0426498443010518,0.0320345510758425,"FRMD4A"
"220","chr10",76868728,76868766,39,"*",2,9.52025973624444e-07,0.00206964561826022,0.0191261788306476,0.00384559057185985,-0.0122269800393719,-0.0101950638937439,"SAMD8, SNORA71, SNORA17, DUSP13"
"221","chr11",3181446,3182119,674,"*",6,3.35468206860425e-08,0.00415553261680302,0.0243083947407141,0.00387016001919986,-0.0252093756530615,-0.0166203376738276,"LSP1, OSBPL5"
"222","chr10",82362642,82363434,793,"*",6,4.22096312759125e-09,0.0264170585036412,0.0320333336410112,0.00391498923981856,-0.0350916720595091,-0.0135653536300575,"SH2D4B, SNORA17"
"223","chr17",29152934,29152968,35,"*",2,1.86885811962506e-06,0.0020888577826422,0.0199786339337674,0.0039166502227373,-0.0198321949254375,-0.0194515122915939,"SNORA69"
"224","chr17",17743987,17744282,296,"*",2,3.06964506260284e-06,0.0020985332102341,0.0200097420803898,0.00393294874358356,-0.0270663630313673,-0.0210908792530614,"SNORA69"
"225","chr7",2116368,2117171,804,"*",4,1.4304590007814e-06,0.00159900206667219,0.0328347561599529,0.00397351969172227,-0.02629949936257,-0.0175348831645653,"MAD1L1"
"226","chr1",24228839,24229682,844,"*",6,5.33078292293529e-08,0.000815561879001179,0.060854758504843,0.00406517241900014,-0.0427723093934122,-0.018627169261439,"snoU13, Y_RNA, SCARNA16, SCARNA21, U1, SCARNA17, SCARNA18, SNORD112, SNORA62, SNORA63, SNORD46, SNORA2, SNORD81, U3, SNORA51, SCARNA20, SNORA67, U6, SNORA70, SNORA77, SNORA26, U8, SCARNA11, CNR2, RP11-4M23.2, SNORA31, SNORA42, SNORA40, ACA64, snoU109, SNORD60"
"227","chr12",123468780,123469669,890,"*",4,2.49756446587395e-06,0.00236752503673947,0.0227793188171072,0.00410087963070017,-0.0242432888834913,-0.0165099799965619,"SNORA9, PITPNM2"
"228","chr20",62574023,62574518,496,"*",5,5.71895296191185e-08,0.00185357111300519,0.0439244703265277,0.00410491719746974,-0.0203688257741552,-0.0144034044087405,"UCKL1, MIR647"
"229","chr16",3627243,3627730,488,"*",5,2.31856951324906e-07,0.000858694211653848,0.0627204177068859,0.00413785294107484,0.0123292061430643,0.00606524184630915,"NLRC3"
